FISHNET_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,IMPERV_PRCT,WATER_prct,DEVOPEN_prct,DEVLOW_prct,DEVMED_prct,DEVHIGH_prct,BARREN_prct,DECFOREST_prct,EVEFOREST_prct,MIXFOREST_prct,SCRUBSHR_prct,HERBACEOUS_prct,PASTURE_prct,CROPS_prct,WOODYWET_prct,EMERGWET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINED_prct,WELL_DRAINED_prct,POPULATION_2010,census2010_personsPERha
1600,RO08355,OpenWater,7/29/2008,2.1,7.81,6,35.82,29.58,7.94,0.17,6.63,,,4,0.698970004,29.09,4.95,0.11,0,0,0,0.01,0.000285542,0.000666667,0.005614951,7,102,0.036956522,0.26,82,1619,18397.72727,0.9,4.5,,,150,9.26,309,19.09,0,0,0.93,0.95,0.95,0.97,1.62,2,83.5,83,82,82,81.5,81.5,82,5.5,11.1,21.9,28.2,29.4,31.8,28.8,28.39,27.9,27.91,27.99,26.36,1.89,1.01,-0.05,-2.75,0.22,-14.6,0.15,-9.36,0.95,1.8,0.69,-22.77,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,0.7,25.47,5.699254713,0.98640947,0.197281894,0.02192021,0.306882946,1.622095572,36.91363437,2.257781675,3.112669882,1.775537045,4.690925033,0.920648838,41.36343709,28.91,6.904866287,0.219202104,6.685664182,5.918456817,91.73608067,28.91,25.47,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RT14070,TidalCreek,8/5/2014,1.1,3.78,4.98,30.55,28.91,7.46,0.13,7.18,10.33,1.05422991,23,1.380211242,36.87,13.62,0.1,0,0,0,0.01,0.000759365,0.0005689,0.005610468,8,20,0.014492754,0.82,66,1160,13181.81818,0.93,5,,,145,12.5,45,3.88,0.28,0.28,0.77,0.85,0.94,1.15,1.15,2,82,80,79.5,79.5,79.5,80,80,4.6,8.9,21.9,29.8,34.7,41.6,27.9,28.21,28.04,28.17,28.07,27.03,0.87,-7.47,0.28,4.85,0.55,2.94,0.43,6.66,0.32,-15.52,0.35,15.6,-1.54,-1.54,-1.92,-1.54,-0.61,-0.63,-1.16,-0.55,-0.5,-0.97,0.28,0.33,-0.37,-1.68,0.03,4.97,25.3,12.98701299,5.86270872,2.578849722,0.723562152,1.985157699,0.482374768,35.9554731,1.762523191,2.949907236,1.781076067,0.760667904,0.055658627,31.96660482,20.8,22.15213358,3.302411874,18.84972171,2.80148423,75.65862709,20.8,25.3,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RT00542,TidalCreek,7/12/2000,0.6,3.17,3.68,33.66,29.79,7.47,0.2,8.81,,,110,2.045322979,18.98,3.08,0,0.03,,0.000850325,0.01,6.90E-05,0,0.005569613,,,,,23,320,3636.363636,0.85,4,3.55,0.43,22,6.88,118,36.88,1.52,1.81,1.81,1.81,1.81,1.81,1.81,1,82,85,84,84,83,83,84,5.5,11.3,16.3,18.3,18.3,20.6,28.38,27.82,28.01,26.81,26.26,24.1,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,2.81,65.65,11.35792121,4.694048617,0.838222967,0.125733445,1.718357083,0.628667225,37.72003353,1.005867561,1.844090528,1.005867561,14.24979044,1.886001676,22.59010897,10.49,17.01592624,0.963956412,16.05196982,17.8541492,79.04442582,10.49,65.65,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RT12031,TidalCreek,7/17/2012,3,5.12,2.55,27.83,29.83,7.15,0.17,3.75,58.25,1.772688355,13,1.146128036,26.14,7.31,0.1,0.05,0,0.001171345,0.01,0.000263384,0.000556089,0.005565575,7,14,0.010144928,0.68,22,939,10670.45455,0.81,3.5,3.16,0.43,4,0.43,69,7.35,0,0.68,0.68,0.78,0.83,1.16,1.16,1,81,80.5,79.5,80,78.5,79,79.5,4.2,4.2,7.2,21.4,33.7,46.4,28.23,28.32,27.11,25.95,25.62,24.5,2.17,-10.6,2.42,6.97,-0.41,-2.29,0.92,-19.6,-0.46,-7.62,0.7,-33.24,0.71,-3.32,-0.48,-2.23,-0.19,0.05,0.86,0.41,-0.36,-0.69,-1.81,0.37,0.16,-1.32,0.26,0.98,5.93,5.065644243,1.312884861,0.348553503,0.092947601,0.092947601,2.126176368,30.77727431,3.171836877,5.007551993,3.613337981,1.684675264,5.576856047,41.0479842,8,6.820030208,0.441501104,6.378529104,7.354478913,87.42883699,8,5.93,22.4,3.14,4.46,2.99,13.87,27.43,25.68,74.43,25.54,45018.2,0.28
1600,RO06318,OpenWater,8/16/2006,5.8,8.12,6.49,34.81,24.83,7.87,0.02,1.53,,,0,0,16.06,0,0,0,0,0,0.01,0,0,0.005529009,3,13,0.004710145,0.14,20,41,465.9090909,0.87,3.5,,,3,7.32,1,2.44,0,0,0.04,0.09,0.38,0.8,1,2,82,81.5,80.5,80,81,81.5,82,4.8,4.8,9,9.7,12.4,22,28.3,28.93,29.03,28.66,28.27,27.35,-0.25,0.38,-0.22,-17.52,-0.35,-11.25,-0.07,-34.22,0.5,-1.01,-0.43,-4.8,-2.13,-2.13,-1.55,-2.13,-0.15,-1.62,-0.71,-1.67,-1.16,-1.11,-0.64,0.4,-0.26,-1.73,0.27,4.5,25.17,12.46279762,5.375744048,2.287946429,0.669642857,1.990327381,0.37202381,35.84449405,1.674107143,3.236607143,3.366815476,0.669642857,0.055803571,31.86383929,21.07,20.79613095,2.957589286,17.83854167,2.71577381,77.02752976,21.07,25.17,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO01112,OpenWater,7/11/2001,5.8,6.47,3.36,32.62,30.8,7.69,0.12,9.71,,,,,27.42,0,0,0,,0,0.01,0,0,0.005463562,6,11,0.003985507,0.72,59,403,4579.545455,0.94,4.5,1.87,0.7,120,29.78,74,18.36,0,0,0,0,0,0,0,7,85.5,85.5,85,84,83,83.5,83,6.9,8.6,16.7,21.9,24.2,25.5,28.55,28.18,27.36,27.26,26.73,24.43,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,3.72,25.61,11.55356141,4.524210133,1.75733782,0.560852496,1.888203403,0.373901664,37.76406805,1.75733782,2.505141148,4.299869134,0.673022995,0.093475416,32.09945784,20.9,18.39596186,2.318190316,16.07777155,2.654701813,79.47279865,20.9,25.61,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RT08069,TidalCreek,7/22/2008,1.5,4.99,5.74,30.54,29.79,7.97,0.09,2.77,,,4,0.698970004,26.68,14.42,0,0,0,0,0.01,0.000533131,0,0.005454457,1,1,0.000724638,0,55,787,8943.181818,0.59,4,3.54,0.49,36,4.57,460,58.45,0,0,0.75,0.9,1.01,1.01,2.16,2,81,84,83,82,81.5,80.5,80.5,4.3,10.2,14.9,22.6,24.3,33.4,26.88,26.8,26.48,26.35,25.68,23.89,1.73,-3.3,-0.94,-3.72,-0.05,-5.04,-0.38,-1.27,1.42,-15.54,0.73,-50.58,0.05,-2.21,0.14,-2.09,0.43,-0.31,-0.38,-0.19,-0.47,-0.97,-0.84,0.2,-0.48,-1.27,-0.35,1.89,2.53,6.181780017,2.844248531,0.734676742,0.146935348,0.230898405,0.115449202,16.20486986,0.346347607,3.557934509,1.920654912,0.167926113,21.81989924,45.65491184,2.19,9.907640638,0.881612091,9.026028547,22.21872376,67.96809404,2.19,2.53,12.15,5.55,2.12,0.64,24.62,35.64,19.24,82.26,17.7,,
1600,RO026025,OpenWater,6/26/2002,1.8,5.91,5.51,32.67,27.06,7.6,0.2,7.29,,,4,0.698970004,22.71,7.86,0,0.14,,0.003058569,0.01,0.00030184,0,0.005393756,22,130,0.047101449,0.71,59,574,6522.727273,0.9,4.5,1.62,0.73,60,10.45,132,23,0.15,1.5,3.25,4.07,5.97,6.92,7.58,1,81.5,80,79.5,79.5,84,84.5,83,19.9,19.9,22.9,26,26.1,31.7,25.25,26.02,26.16,24.38,24.41,23.36,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RT022157,TidalCreek,6/18/2002,4,4.96,4.34,37.19,28.05,7.51,0.37,13.78,,,4,0.698970004,20.37,0,0,0,,0,0.01,0,0,0.005377939,10,26,0.01884058,0.75,63,1117,12693.18182,0.89,5,2.65,0.66,170,15.22,312,27.93,0.81,0.81,0.81,0.81,0.81,0.81,0.81,11,73.5,77.5,77.5,79,80.5,81,81,2,5.7,5.7,8.9,9.1,17,26.48,26.43,25.09,24.46,24.35,22.74,1.11,-12.74,1,-7.3,-0.38,0.43,0.27,-1.29,-0.4,-14.22,-0.16,-41.4,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RT11001,TidalCreek,8/10/2011,2.1,3.61,4.8,36.98,29.21,7.78,0.07,4.76,3.33,0.636487896,2,0.477121255,33.75,0,0.06,0,0,0,0.01,5.29E-05,0.000354639,0.005321823,9,40,0.028985507,0.31,36,291,3306.818182,0.87,4,1.46,0.6,103,35.4,13,4.47,0,0,0,0.47,0.48,0.5,0.5,3,87,88,87,86.5,86,87,86.5,0.7,3.1,17.9,19.4,23.8,24,29.3,29.14,28.63,28.29,28.18,27.01,-2.84,-9.82,0.48,-12.04,0.44,-20.87,-0.11,-65.5,-0.48,1.1,-0.96,-30.05,-3.27,-3.27,-0.7,-3.27,0.42,-0.27,-1.3,-0.9,-1.4,-1.14,-0.57,0.14,-1.06,-1.35,-0.65,2.33,53.33,9.113530327,2.892690513,0.99533437,0.34214619,1.430793157,1.119751166,43.04821151,0.031104199,1.772939347,0.777604977,0.715396579,0.093312597,37.41835148,14.52,13.3437014,1.33748056,12.00622084,2.239502333,84.88335925,14.52,53.33,26.36,0.07,0.004270632,1.38,25.87,26.36,19.93,73.54427063,26.43,,
1600,RT00517,TidalCreek,6/20/2000,1.2,4.04,4.16,35.9,29.51,7.7,0.05,3.05,,,2,0.477121255,46.25,0,0.12,0,,0,0.01,0,0.000716667,0.005307224,8,32,0.023188406,0.67,24,314,3568.181818,0.9,4,1.5,0.57,75,23.89,35,11.15,0,0.83,0.83,0.83,0.83,0.83,0.83,1,84,83,83,83.5,83.5,83.5,83,3.6,3.6,6.6,6.6,10.9,15.2,28.3,27.09,26.57,24.97,23.31,21.12,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,3.35,85.45,16.02373887,4.154302671,1.335311573,0.296735905,2.670623145,0.296735905,33.23442136,6.083086053,1.78041543,5.192878338,11.12759644,0.890207715,15.72700297,7.81,21.81008902,1.632047478,20.17804154,14.6884273,73.4421365,7.81,85.45,52.17,8.84,0.33,6.58,23.65,7.65,0.75,38.96,61.01,,
1600,RT99037,TidalCreek,8/24/1999,2,4.69,3.06,20.35,29.26,7.12,0.37,5.49,,,60,1.785329835,26.9,0,0,0,,0,0.01,0.000066753,0,0.00527853,2,2,0.001449275,0.5,8,62,704.5454545,0.68,2.5,2.97,0.32,3,4.84,10,16.13,0,0,0,0,0,0,0,9,81.5,81.5,81.5,82.5,83,83,83.5,1.2,1.2,2.6,14.5,22.3,24.1,28.13,28.52,29.09,28.62,28.05,26.58,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,1.77,47.14,6.374600049,3.027319714,0.541471819,0.049224711,0.738370662,0.31996062,34.90031996,0.098449422,1.944376077,0.541471819,1.722864878,0.147674132,49.34777258,12.23,9.992616293,0.59069653,9.401919764,2.608909673,88.87521536,12.23,47.14,18.9,4.35,7.12,0.22,45.49,10.32,13.56,76.71,23.25,49261.9,0.3
1600,RO01115,OpenWater,8/21/2001,10.4,8.8,4.73,32.02,29.53,7.65,0.12,4.84,,,0,0,18.34,0,0.15,0,,0,0.01,0,0.000841667,0.005278091,4,16,0.005797101,0.41,14,630,7159.090909,0.42,2.5,,,2,0.32,2,0.32,0.18,1.96,2.18,3.43,3.43,3.43,3.43,1,84,83.5,83.5,84,84.5,85,84,12.7,12.7,17.4,22,31,45.9,28.35,28.86,28.21,28.01,27.78,27.41,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO036033,OpenWater,6/25/2003,4.1,4.85,5.1,29.69,29.72,7.6,0.07,3.61,,,2,0.477121255,35.39,0,1.36,0,0,0,0.01,0,0.007568518,0.005277659,14,57,0.020652174,0.8,64,1390,15795.45455,0.93,5,,,378,27.19,118,8.49,0,0,0,0,0,0,1.14,6,80.5,79.5,79,78,78.5,79.5,79,1.4,2.7,11.7,27.4,29.1,42.4,26.8,27.07,26.24,25.36,25.13,22.92,-1.55,-4.25,0.52,26.09,-0.33,-10.37,-0.16,-0.55,0.57,9.74,0.27,-1.29,2.81,2.81,1.68,2.81,0.76,1.25,1.72,1.13,1.61,1.49,0,0.2,-0.1,-0.07,-0.16,3.35,85.45,16.02373887,4.154302671,1.335311573,0.296735905,2.670623145,0.296735905,33.23442136,6.083086053,1.78041543,5.192878338,11.12759644,0.890207715,15.72700297,7.81,21.81008902,1.632047478,20.17804154,14.6884273,73.4421365,7.81,85.45,52.17,8.84,0.33,6.58,23.65,7.65,0.75,38.96,61.01,,
1600,RO15364,OpenWater,7/21/2015,6.7,5.53,5.58,36.66,30.01,7.88,0.45,5.61,13.66,1.16613397,2,0.477121255,29.91,2.8,0.22,0.02,0,0.00048859,0.01,0.000187478,0.001227911,0.005266587,6,14,0.005072464,0.76,18,74,840.9090909,0.86,4,,,19,25.68,8,10.81,0,0.58,0.58,0.58,0.58,0.58,0.58,1,84.5,85,84.5,84,84,84.5,84.5,3.1,3.1,11,11.2,14.5,22.2,29.28,29.34,28.45,28.63,27.71,25.67,-0.58,3.91,1.07,-5.96,0.83,18.53,1.12,60.59,0.25,5.09,0.55,5.05,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,3.15,65.73,11.59480954,4.981163667,1.130179992,0.209292591,1.548765174,0.669736291,39.51444119,0.962745919,1.590623692,1.17203851,11.51109251,2.09292591,22.68731687,10.38,17.91544579,1.339472583,16.57597321,15.15278359,78.10799498,10.38,65.73,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO026027,OpenWater,6/26/2002,4,8.52,5.6,33.71,27.01,7.73,0.21,8.15,,,2,0.477121255,25.03,0,0,0,,0,0.01,0.000136632,0,0.005222592,21,595,0.21557971,0.76,51,1168,13272.72727,0.67,4,3.36,0.52,38,3.25,634,54.28,0.15,1.5,3.25,4.07,5.97,6.92,7.58,1,81.5,80,79.5,79.5,84,84.5,83,19.9,19.9,22.9,26,26.1,31.7,25.25,26.02,26.16,24.38,24.41,23.36,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RT01655,TidalCreek,7/18/2001,1.2,4.04,4.08,36.59,29.04,7.95,0.31,11.33,,,4,0.698970004,28.48,26.36,0,0,,0,0.01,0.000988346,0,0.005222488,9,85,0.061594203,0.17,26,67,761.3636364,0.91,3.5,1.57,0.55,4,5.97,0,0,0,0,0,0,0,1.77,1.77,5,78,77.5,76,76,75.5,75.5,76,3.7,4.2,11.4,16.8,22.2,24.3,25.8,25.84,25.64,25.71,25.21,23.03,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-1.35,-1.35,-0.92,-1.35,-0.38,-0.08,-0.46,-0.51,-0.94,-0.59,0.16,0.13,-0.03,-0.25,-0.07,1.98,8.13,7.63511264,2.796581955,0.799023416,0.155365664,0.277438686,1.131949839,26.16801687,0.144268117,3.628898014,2.807679503,0.821218511,5.704139385,47.85262457,1.76,11.38608368,0.95438908,10.4316946,6.802796582,82.55465542,1.76,8.13,16.11,0.81,0.39,0.14,18.56,30.67,33.29,83.05,16.92,119607.4,0.74
1600,RO09374,OpenWater,7/29/2009,7.6,6.79,6.06,33.17,28.73,7.91,0.08,2.47,0,0,2,0.477121255,19.7,0,0.63,0,0,0,0.01,0,0.0035396,0.005189796,3,8,0.002898551,0.46,16,45,511.3636364,0.86,3.5,1.14,0.49,5,11.11,0,0,0,0.1,0.1,0.1,0.12,0.12,0.12,1,80.5,81.5,82,82.5,82.5,82,82,0.7,1,7.6,13.3,21.6,37.5,28,28.05,27.83,28.32,28,26.49,0.73,-16.55,0.09,28.71,-0.05,1.82,0.05,33.43,-0.87,14.61,0.29,-1.68,-0.52,0.6,-0.61,-0.43,-0.2,-0.62,0.13,0.28,-0.15,0.64,-0.13,0.22,-1.35,-2.15,0.47,3.52,85.3,16.07669617,4.277286136,1.474926254,0.294985251,2.507374631,0.294985251,33.03834808,6.194690265,2.802359882,4.572271386,10.91445428,0.884955752,15.48672566,7.92,22.12389381,1.769911504,20.3539823,14.30678466,73.30383481,7.92,85.3,52.17,8.84,0.33,6.58,23.65,7.65,0.75,38.96,61.01,,
1600,RO00059,OpenWater,8/1/2000,4.9,5.59,4.62,27.06,30.36,7.53,0.33,11.88,,,2,0.477121255,40.71,9.3,0.46,0,,0,0.01,0.000207626,0.002583333,0.005180825,6,40,0.014492754,0.34,67,1529,17375,0.87,5,,,213,13.93,458,29.95,0.11,0.11,0.36,0.96,0.96,0.99,0.99,2,80,80.5,79.5,80,80,80,80,10.9,10.9,15.6,20.2,25.3,26.8,26.55,27.63,28.27,28.06,27.72,26.31,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,3.72,25.61,11.55356141,4.524210133,1.75733782,0.560852496,1.888203403,0.373901664,37.76406805,1.75733782,2.505141148,4.299869134,0.673022995,0.093475416,32.09945784,20.9,18.39596186,2.318190316,16.07777155,2.654701813,79.47279865,20.9,25.61,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO15371,OpenWater,8/4/2015,3,7.55,4.45,31.14,29.97,7.41,0.34,9.12,6.66,0.88422877,0,0,28.53,8.41,0.22,0.06,0,0.001346117,0.01,0.000428748,0.001274811,0.005146383,1,2,0.000724638,0,13,106,1204.545455,0.74,3,2.38,0.39,12,11.32,51,48.11,0.02,0.72,1.58,1.59,1.59,1.59,1.59,1,84.5,83,82.5,82.5,82.5,83.5,83.5,4.8,8.8,11.8,22.3,30.1,36.6,28.1,28.3,28.55,28.38,28.32,26.96,-0.18,5.47,1.48,-0.01,0.52,1.86,1.15,-0.79,0.17,2.16,0.43,6.66,0.23,-1.48,0.7,-1.08,0.94,0.14,-0.12,-0.32,0.13,0.63,-0.12,0.17,-0.68,-0.76,1.83,0.71,25.49,5.683797909,0.979965157,0.195993031,0.021777003,0.304878049,1.8728223,38.37108014,2.286585366,1.742160279,1.219512195,4.398954704,0.979965157,41.76829268,28.59,6.881533101,0.217770035,6.663763066,5.683797909,91.65940767,28.59,25.49,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
1600,RO00057,OpenWater,8/15/2000,6.1,5.37,3.93,32.55,29.82,7.34,0.22,7.5,,,13,1.146128036,23.82,0,0,0.15,,0.003449024,0.01,0,0,0.005135694,12,110,0.039855072,0.34,24,460,5227.272727,0.68,3.5,,,266,57.83,148,32.17,0,0,0,0.45,1.62,1.62,1.62,,84,82,82,81.5,82,82.5,83,3.3,5.2,12.9,25.4,35.2,36.6,28.18,28,27.91,28.12,28.06,27.23,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,2.81,65.65,11.35792121,4.694048617,0.838222967,0.125733445,1.718357083,0.628667225,37.72003353,1.005867561,1.844090528,1.005867561,14.24979044,1.886001676,22.59010897,10.49,17.01592624,0.963956412,16.05196982,17.8541492,79.04442582,10.49,65.65,20.11,24.12,1.53,0,48.29,0,5.92,55.74,44.23,,
1600,RO09369,OpenWater,7/22/2009,4.3,6.64,,25.65,23.29,7.68,0.14,7.82,0,0,0,0,23.82,2.96,1.43,0.03,0,0.000840586,0.01,6.63E-05,0.007957811,0.005122347,4,7,0.002536232,0.69,42,292,3318.181818,0.86,4.5,,,112,38.36,71,24.32,0,0,0,0,0.08,0.08,0.17,4,81,79.5,79,79,79,80,80.5,1.1,4.8,7.8,11.5,20.5,38.3,27.53,27.07,28.11,28.25,27.63,26.07,0.73,-16.55,0.09,28.71,-0.05,1.82,0.05,33.43,-0.87,14.61,0.29,-1.68,-0.52,0.6,-0.61,-0.43,-0.2,-0.62,0.13,0.28,-0.15,0.64,-0.13,0.22,-1.35,-2.15,0.47,4.5,25.34,12.48369666,5.384758711,2.291783119,0.670765791,1.975032607,0.335382895,34.86118875,1.69554686,4.024594746,3.428358487,0.689398174,0.055897149,31.95453699,20.99,20.83100429,2.96254891,17.86845538,2.72032793,76.98900689,20.99,25.34,22.02,3.41,5.52,3.09,14.69,8.13,43.11,74.54,25.43,106449.1,0.66
1600,RO026005,OpenWater,6/18/2002,7.9,7.77,4.64,34.62,27.74,7.65,0.35,9.01,,,2,0.477121255,24.04,3.24,0,0,,0,0.01,0.000250714,0,0.005098943,9,107,0.038768116,0.7,64,1104,12545.45455,0.77,4,2.37,0.65,42,3.8,465,42.12,0.81,0.81,0.81,0.81,0.81,0.81,0.81,11,73.5,77.5,77.5,79,80.5,81,81,1.7,4.6,4.6,7.9,8.3,15.6,26.28,26.21,24.84,24.22,24.13,22.52,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0.68,25.64,5.665349144,0.966183575,0.197628458,0.021958718,0.241545894,1.537110233,36.47342995,2.217830479,2.810715854,1.756697409,5.577514273,0.856389987,41.523935,28.82,6.851119895,0.219587176,6.631532718,6.675450154,91.8972332,28.82,25.64,26.01,6.67,2.78,4.68,23.86,9.34,26.62,67.28,32.68,29048.6,0.18
