BUFFER_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,FecalColiform_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,UPLAND_IMPERV_PRCT,BARREN_LAND_prct,CULTIVATED_CROPS_prct,DEC_FOREST_prct,DEVELOPED_HIGH_prct,DEVELOPED_MED_prct,DEVELOPED_LOW_prct,DEVELOPED_OPEN_prct,EMERGE_HERB_WET_prct,EVE_FOREST_prct,HAY_PASTURE_prct,HERBACEOUS_prct,MIX_FOREST_prct,WATER_prct,SHRUB_SCRUB_prct,WOODY_WET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct
3,RT00531,TidalCreek,7/11/2000,3.4,101,4.61,5.03,23.63,29.63,7.38,0.19,6.01,,,23,1.380211242,11.07,8.96,0.26,0,,0,0.01,0.000195,0.0002,0.00148,0.00403,7,13,0.00942029,0.67,9,29,329.5454545,0.81,3,1.86,0.42,6,20.69,6,20.69,0.15,0.15,0.66,0.66,0.66,0.67,0.67,2,87.5,85.5,83.5,83,82.5,83,83.5,2.5,10.2,12.5,15,15,17.7,27.58,27.36,27.49,26.38,26.05,23.8,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,5.93,2.831125828,0.11589404,0.496688742,0.794701987,3.675496689,5.662251656,17.68211921,32.33,44.58609272,1.341059603,1.821192053,0.844370861,7.27,2.798013245,17.35099338,27.81456954,4.470198675,23.34437086,4.28807947,67.89735099,32.33,7.27
3,RT00541,TidalCreek,8/1/2000,5,83,4.41,4.63,34.47,30.13,7.67,1.15,45.67,,,0,0,111.42,0,1.12,0,,0,0.05,0,0.000328,0.00622,0.01,7,11,0.007971014,0.74,45,449,5102.272727,0.83,4,3.43,0.51,24,5.35,175,38.98,0.11,0.11,0.36,0.96,0.96,0.99,0.99,2,80,80.5,79.5,80,80,80,80,8.6,8.6,13.4,17.7,23.2,24.8,26.53,27.59,28.25,28.02,27.66,26.32,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,0.4,1.195065536,0,0.192752506,0,0.077101002,0.539707016,5.281418658,35.34,76.13723978,0.077101002,0.616808019,3.739398612,38.72,0.501156515,11.68080185,5.898226677,0.077101002,5.821125675,1.272166538,92.86815729,35.34,38.72
3,RT00542,TidalCreek,7/12/2000,0.6,24,3.17,3.68,33.66,29.79,7.47,0.2,8.81,,,110,2.045322979,18.98,3.08,0,0.03,,0.00085,0.01,0.0000914,0.000069,0,0.00557,,,,,23,320,3636.363636,0.85,4,3.55,0.43,22,6.88,118,36.88,1.52,1.81,1.81,1.81,1.81,1.81,1.81,1,82,85,84,84,83,83,84,5.5,11.3,16.3,18.3,18.3,20.6,28.38,27.82,28.01,26.81,26.26,24.1,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,0.84,0.710280374,3.420560748,0.093457944,0,0.056074766,1.177570093,10.93457944,35.19,33.28971963,28.03738318,0.76635514,0.46728972,11.31,1.289719626,19.75700935,12.1682243,0.056074766,12.11214953,32.1682243,55.6635514,35.19,11.31
3,RT00543,TidalCreek,6/27/2000,0.9,108,4.68,4.26,31.78,29.59,7.44,0.62,19.29,,,90,1.959041392,25.73,0,0.13,0,,0,0.01,0,0.000248,0.000744,0.00489,13,74,0.053623188,0.69,29,170,1931.818182,0.88,3.5,2.84,0.5,13,7.65,51,30,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,5.7,5.7,7.7,9.3,10.5,16.2,28.03,28.14,26.4,25.67,24.36,21.93,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,0,4,0,0,0,0,0,0,47.93,68.66666667,0,0,4.444444444,47.57,0,23.11111111,0,0,0,4,96.22222222,47.93,47.57
3,RT00544,TidalCreek,7/12/2000,3.4,57,4.04,4.3,34.68,29.36,7.76,0.1,5.59,,,2,0.477121255,11.64,0,0.06,0.02,,0.000524,0.0081,0,0,0.000372,0.00278,27,115,0.083333333,0.87,32,543,6170.454545,0.81,4,2.43,0.5,82,15.1,209,38.49,1.52,1.81,1.81,1.81,1.81,1.81,1.81,1,82,85,84,84,83,83,84,6.3,12.6,17.1,19.2,19.2,20.8,28.43,27.82,28.02,26.81,26.29,24.17,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,2.5,42.13649852,0,0,0.148367953,1.335311573,4.302670623,2.96735905,44.42,33.23442136,1.335311573,1.335311573,0,48.84,0.148367953,13.20474777,8.753709199,1.483679525,7.270029674,43.47181009,47.92284866,44.42,48.84
3,RT00545,TidalCreek,8/16/2000,2.1,89,4.48,5.49,36.55,28.39,7.91,0.02,1.46,,,0,0,0.48,0,0.24,0.05,,0.00108,0.0003,0,0,0.00136,0.000271,4,4,0.002898551,0.62,14,49,556.8181818,0.77,3.5,0.29,0.53,35,71.43,0,0,0,0,0,0.11,0.11,0.62,0.62,3,76.5,75.5,73.5,74,75,76,77,5.7,11.5,33,38.4,46.1,53.6,26.25,26.04,26.07,26.09,26.11,25.48,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,9.59,5.007119127,0,0,1.495016611,6.359753204,9.990507831,14.11960133,12.4,30.56478405,0.09492169,2.254390128,1.447555766,45.46,2.420503085,26.2695776,31.96487897,7.854769815,24.11010916,5.102040816,62.95681063,12.4,45.46
3,RT00546,TidalCreek,8/1/2000,3,71,4.26,3.91,34.82,30.03,7.49,0.28,6.81,,,0,0,38.79,0,0.8,0,,0,0.01,0,0,0.00449,0.0043,6,8,0.005797101,0.78,38,382,4340.909091,0.88,4.5,1.8,0.6,102,26.7,61,15.97,0.11,0.11,0.36,0.96,0.96,0.99,0.99,2,80,80.5,79.5,80,80,80,80,9.1,9.1,15,19.4,25,26.5,26.5,27.55,28.23,28.01,27.64,26.28,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,0,0.245398773,0,0.081799591,0,0,0,0,37.44,74.43762781,2.208588957,8.220858896,1.717791411,38.11,1.18609407,11.90184049,0,0,0,2.45398773,97.54601227,37.44,38.11
3,RT00547,TidalCreek,7/25/2000,2,58,4.06,3.88,34.73,29.42,7.55,1.04,27.61,,,14,1.176091259,70.87,0,1.08,0.11,,0.00258,0.03,0,0.000196,0.00606,0.01,30,126,0.091304348,0.89,32,389,4420.454545,0.83,4.5,2.18,0.55,73,18.77,64,16.45,0.66,1.73,1.8,1.85,1.85,1.85,1.85,1,76,79,79.5,80.5,81,81.5,82,2.7,13.9,16.1,21.4,23.3,25.4,29.1,29.05,28.45,28.36,27.48,25.62,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,4.4,8.194774347,0,0.059382423,0.059382423,1.098574822,7.511876485,25.74228029,37.34,46.31828979,4.394299287,0.890736342,0,28.98,0.801662708,4.928741093,34.41211401,1.157957245,33.25415677,12.58907363,52.99881235,37.34,28.98
3,RT00548,TidalCreek,6/27/2000,0.9,19,2.94,0.63,32.56,28.97,7.22,1.99,70.54,,,7,0.903089987,146.96,5.42,0.21,0.6,,0.01,0.07,0.000161,0.000367,0.00122,0.02,23,623,0.451449275,0.63,23,247,2806.818182,0.7,3,2.66,0.42,7,2.83,67,27.13,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,5.8,5.8,7.9,9.6,10.1,16.5,28,28.13,26.44,25.69,24.4,21.95,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,1.56,0.09771987,0.13029316,0.749185668,0,0.03257329,2.149837134,26.84039088,42.6,35.73289902,2.508143322,2.833876221,7.524429967,26.7,1.758957655,19.60912052,29.0228013,0.03257329,28.99022801,2.736156352,68.20846906,42.6,26.7
3,RT00549,TidalCreek,7/11/2000,1,29,3.36,4.92,16.27,29.93,7.28,3.26,74.29,,,50,1.707570176,230.16,547.89,6.93,2.74,,0.05,0.11,0.02,0.02,0.03,0.05,15,111,0.080434783,0.64,14,96,1090.909091,0.82,3,3.42,0.37,0,0,19,19.79,0.29,0.29,0.29,0.29,0.29,0.29,0.54,6,87.5,85.5,84.5,83.5,83,84,84,2.2,9.8,12.5,15,15,17.7,27.6,27.38,27.51,26.42,26.07,23.81,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,11.79,2.172325666,1.18656444,1.350857977,1.989777291,7.813070464,12.76013143,19.1128149,23.12,26.26871121,9.894121942,1.296093465,0.730193501,22.1,1.569916028,13.87367652,41.67579409,9.802847755,31.87294633,13.25301205,45.0894487,23.12,22.1
3,RT00550,TidalCreek,8/16/2000,3,81,4.39,5.19,36.16,29.37,7.75,0.37,12.81,,,20,1.322219295,8.27,66.98,0,0.06,,0.00146,0.0054,0.00222,0.00222,0,0.00307,13,30,0.02173913,0.69,34,117,1329.545455,0.92,3.5,,,1,0.85,13,11.11,0,0,0,0.18,0.18,1.1,1.1,3,81.5,79.5,77.5,77,78,78,79,4.1,7.2,31.9,37,44.8,53.2,26.45,26.32,26.31,26.34,26.32,25.68,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,20.96,1.412163434,0,0.037657692,2.843155715,12.25757861,26.68047449,22.50047072,8.56,13.36848051,0.338919224,1.43099228,1.826398042,38.33,6.17586142,11.09019017,64.28167953,15.10073432,49.18094521,1.751082659,33.92958012,8.56,38.33
3,RT00554,TidalCreek,8/2/2000,2.7,185,5.22,3.79,23.89,29.7,7.09,1.45,34.25,,,22,1.361727836,51.16,4.05,0.2,0.15,,0.00345,0.02,0.00012,0.000872,0.00111,0.00783,9,40,0.028985507,0.76,12,54,613.6363636,0.7,3,2.61,0.37,1,1.85,26,48.15,0,0.11,0.11,0.36,0.96,0.96,0.99,1,81.5,81,80.5,80.5,80,80,80,10.7,11.3,15.2,19.2,25.7,27.5,26.43,27.41,28.27,27.95,27.6,26.39,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,0.07,0,0.04803074,0.504322767,0,0,0.04803074,2.593659942,50.51,42.12295869,0.096061479,9.438040346,4.658981748,7.85,1.008645533,39.48126801,2.641690682,0,2.641690682,0.144092219,97.2142171,50.51,7.85
3,RT00556,TidalCreek,8/2/2000,2.1,22,3.09,4.56,33.33,30.72,7.2,0.68,17.5,,,0,0,33.61,0,0,0,,0,0.01,0,0.000223,0,0.00591,,,,,28,240,2727.272727,0.9,4,2.78,0.53,60,25,49,20.42,0,0.11,0.11,0.36,0.96,0.96,0.99,1,81.5,81,80.5,80.5,80,80,80,7.9,9.3,13.3,17.4,23.3,24.6,26.45,27.41,28.19,27.86,27.48,26.29,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,3.3,0.560597971,0.947677523,0.427122264,0.160170849,1.708489055,4.030966364,24.4527496,14.5,30.64602242,5.245595302,8.288841431,3.470368393,10.58,1.641751201,18.41964762,30.35237587,1.868659904,28.48371596,6.753870796,62.89375334,14.5,10.58
3,RT00557,TidalCreek,7/5/2000,1,83,4.41,4.91,33.86,30.8,7.43,1.11,32.9,,,30,1.491361694,41.09,41.11,0,0.05,,0.00126,0.02,0.00106,0.00233,0,0.00865,23,172,0.124637681,0.68,31,234,2659.090909,0.85,3.5,2.19,0.54,18,7.69,22,9.4,0,0,0,0,0,0,0.47,6,83,80,78.5,78,77.5,77.5,78,2.1,3.5,10.7,15.3,15.3,22.7,26.88,27.07,26.7,26.49,25.46,22.86,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,1.33,0.175644028,2.06381733,2.166276347,0.014637002,0.204918033,2.078454333,12.00234192,13.31,30.15222482,6.396370023,5.488875878,10.48009368,18.37,5.327868852,23.49238876,14.30035129,0.219555035,14.08079625,8.635831382,77.10772834,13.31,18.37
3,RT00558,TidalCreek,7/18/2000,3,36,3.58,4.5,35.44,30.59,7.34,2.71,72.86,,,0,0,141.66,26.02,0.13,0.16,,0.00364,0.08,0.000754,0.00168,0.000756,0.03,11,59,0.042753623,0.65,54,664,7545.454545,0.88,4.5,2.87,0.58,42,6.33,197,29.67,0,0,0,0.15,0.85,2.6,2.69,,81.5,82.5,82,82,82,81.5,82,14.3,15.7,24.1,26.2,28.4,30,27.83,27.71,26.89,26.2,26.08,24.26,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,0.97,0.274931267,0.549862534,0.499875031,0,0.074981255,1.849537616,6.598350412,34.74,36.26593352,6.87328168,0.699825044,0.224943764,25.25,1.749562609,44.33891527,8.522869283,0.074981255,8.447888028,7.698075481,83.77905524,34.74,25.25
3,RT01602,TidalCreek,7/10/2001,4.9,207,5.33,4.59,30.74,31.81,7.63,0.19,5.24,,,22,1.361727836,10.68,0,0,0,,0,0.005,0,0,0,0.00165,13,94,0.068115942,0.78,12,1005,11420.45455,0.8,4,,,173,17.21,406,40.4,0,0.31,0.31,0.31,0.31,0.76,1.64,1,84.5,85,83.5,83.5,83.5,83,82.5,7.4,9.1,16.5,21.1,22.6,24,28.1,27.71,27.07,27,26.48,24.21,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,0.67,0.165922144,0.153158902,0.255264837,0.012763242,0.153158902,0.714741544,10.70835992,12.01,52.29100191,1.416719847,6.815571155,2.003828973,9.64,3.088704531,22.22080408,11.58902361,0.165922144,11.42310147,1.735800893,86.67517549,12.01,9.64
3,RT01603,TidalCreek,8/21/2001,3.7,117,4.76,3.06,26.1,29.91,7.06,0.09,4.81,,,70,1.851258349,19.44,0,0.14,0,,0,0.0086,0,0.000132,0.000811,0.00289,5,38,0.027536232,0.23,6,18,204.5454545,0.71,2,,,1,5.56,0,0,0,0.06,2.25,5.93,5.93,6.02,6.02,1,82.5,82.5,81.5,82,82.5,82.5,82,12,13.2,20.8,26,36,48.9,27.95,28.43,27.73,27.53,27.33,26.96,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0.01,0.382139984,0.100563154,1.065969429,0,0,0,0.362027353,40.75,39.9839099,2.835880933,3.358809332,1.065969429,9.53,16.33145615,34.49316171,0.362027353,0,0.362027353,3.318584071,96.29927595,40.75,9.53
3,RT01604,TidalCreek,8/14/2001,1.8,111,4.7,3.89,34.41,30.35,7.47,0.25,5.83,,,23,1.380211242,31.98,0,0.14,0,,0,0.03,0,0,0.000783,0.01,,,,,38,1514,17204.54545,0.79,4.5,,,378,24.97,59,3.9,1.31,1.33,1.33,1.33,1.34,1.55,1.55,1,78,82,82.5,83,83.5,84,84,1.5,1.5,9.6,19.1,24.3,34.6,28.6,27.79,27.26,27.36,27.05,26.71,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0.18,0.015232292,0.228484387,4.508758568,0,0,0.137090632,4.447829398,22.41,35.23229246,3.183549124,9.961919269,9.398324448,11.94,5.026656512,27.8750952,4.58492003,0,4.58492003,3.427265804,92.00304646,22.41,11.94
3,RT01606,TidalCreek,7/24/2001,3,79,4.36,5.34,34.97,28.83,7.8,3.95,47.02,,,2,0.477121255,153.23,9.64,0.42,0,,0,0.09,0.000398,0.000774,0.00234,0.03,21,88,0.063768116,0.84,49,725,8238.636364,0.77,4,,,58,8,9,1.24,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19,81,80.5,79,78.5,78,79,78.5,1.5,4,10.5,20.4,22.3,23.6,25.38,25.75,26.27,25.87,25.7,23.91,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,0,85.0678733,0,0,0,0,0,0,55.61,0,0,0,0,42.18,0.904977376,14.02714932,0,0,0,85.0678733,14.9321267,55.61,42.18
3,RT01619,TidalCreek,8/1/2001,2.1,37,3.61,4.56,35.68,27.97,7.72,0.68,17.56,,,0,0,41.18,0,0.24,0,,0,0.02,0,0,0.00136,0.00797,12,44,0.031884058,0.71,54,621,7056.818182,0.92,5,,,71,11.43,39,6.28,0,0,0,0,0.31,0.39,0.45,4,78.5,79,80.5,81.5,80.5,81,81,3.7,7.6,13.5,25.3,34.7,35.1,27.83,27.52,27.81,27.43,27.45,26.45,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0.42,2.52454418,0.140252454,0.420757363,0,0.140252454,0.280504909,6.591865358,60.08,35.90462833,21.59887798,4.067321178,8.134642356,32.79,1.122019635,19.0743338,7.012622721,0.140252454,6.872370266,24.26367461,68.72370266,60.08,32.79
3,RT01624,TidalCreek,8/1/2001,4.9,78,4.35,4.99,35.91,27.85,7.76,0.27,5.81,,,0,0,19.15,0,0.23,0,,0,0.01,0,0,0.00132,0.00397,12,15,0.010869565,0.86,47,962,10931.81818,0.88,5,3.43,0.54,251,26.09,195,20.27,0,0,0,0,0.31,0.39,0.45,4,78.5,79,80.5,81.5,80.5,81,81,3.8,8.2,13.8,25,34.3,34.8,27.93,27.59,27.88,27.51,27.53,26.52,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,3.82,7.135969142,0,0,0.192864031,1.542912247,5.593056895,14.3683703,58.86,57.37704918,0.192864031,2.892960463,0,30.77,1.735776278,9.06460945,21.69720347,1.735776278,19.96142719,7.328833173,71.07039537,58.86,30.77
3,RT01625,TidalCreek,8/14/2001,2.7,42,3.73,3.29,34.36,30.09,7.4,0.98,27.18,,,0,0,61.16,0,0.17,0,,0,0.03,0,0.000203,0.000978,0.01,21,138,0.1,0.71,39,303,3443.181818,0.9,4,2.53,0.54,5,1.65,67,22.11,0.15,0.58,0.58,0.58,0.58,0.63,0.63,1,79.5,83,83.5,84,84,84.5,84.5,2,2,12,18.8,28.5,40.1,29.05,28.21,27.7,27.82,27.47,27.15,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0,3.395061728,0,0,0,0,0,0,62.25,42.12962963,0.154320988,11.88271605,1.697530864,31.27,0.617283951,39.9691358,0,0,0,3.549382716,96.2962963,62.25,31.27
3,RT01628,TidalCreek,6/26/2001,3.4,136,4.91,4.01,9.51,27.86,7.14,0.45,9.08,,,500,2.699837726,89.84,184.11,1.63,0,,0,0.1,0.00691,0.00812,0.00907,0.03,6,55,0.039855072,0.22,9,185,2102.272727,0.54,2,2.9,0.3,3,1.62,70,37.84,0,0.55,0.56,0.56,1.84,3.85,5.8,1,79,77.5,77.5,77.5,77.5,77.5,77.5,8.2,10.9,17.8,20.9,20.9,23.6,25.25,25.86,26.08,25.51,24.13,22.15,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.44,-2.44,-0.69,-2.44,0.16,-0.67,-1.37,-0.91,-1.1,-0.85,-1.02,0.19,-0.01,-0.2,-0.12,10.94,0.241300483,0,0.419100838,1.143002286,4.800609601,17.83083566,14.12242824,15.74,30.58166116,0.952501905,0.571501143,1.117602235,5.52,0.812801626,27.40665481,37.89687579,5.943611887,31.95326391,1.193802388,60.90932182,15.74,5.52
3,RT01633,TidalCreek,6/27/2001,5.8,82,4.4,4.98,11.1,28.27,7.43,0.99,19.67,,,50,1.707570176,107.17,461.63,6.19,0.13,,0.00298,0.05,0.02,0.01,0.03,0.03,6,29,0.021014493,0.5,12,121,1375,0.71,3.5,3.96,0.29,0,0,89,73.55,0.26,0.26,0.81,0.82,0.82,2.1,4.11,2,79.5,79.5,78,78,78,78,77.5,10.1,10.7,16.1,19.4,20.5,22,25.38,25.79,25.96,25.52,24.15,22.17,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.44,-2.44,-0.69,-2.44,0.16,-0.67,-1.37,-0.91,-1.1,-0.85,-1.02,0.19,-0.01,-0.2,-0.12,15.26,14.45593525,0.224820144,0.382194245,8.138489209,6.542266187,7.17176259,7.801258993,32.69,30.12589928,1.101618705,2.428057554,0.337230216,22.83,1.910971223,19.40197842,29.65377698,14.6807554,14.97302158,15.7823741,54.58633094,32.69,22.83
3,RT01642,TidalCreek,8/8/2001,2.1,31,3.43,6.02,33.7,30.36,7.79,0.47,15.44,,,7,0.903089987,48.02,0,0.16,0,,0,0.02,0,0,0.000903,0.00961,13,44,0.031884058,0.7,31,296,3363.636364,0.78,2.5,3.3,0.43,4,1.35,128,43.24,0,0,0.83,0.83,0.83,0.83,0.83,2,87.5,87.5,85,84,83.5,82.5,81.5,1.8,11.9,17.4,23.8,42.9,47.8,27.5,27.48,27.4,27.56,27.21,26.69,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,4.26,30.7079646,0,0,0.088495575,0.530973451,8.849557522,18.2300885,27.24,24.33628319,0.088495575,1.415929204,0,61.46,0.353982301,15.48672566,27.69911504,0.619469027,27.07964602,30.79646018,41.59292035,27.24,61.46
3,RT01643,TidalCreek,8/21/2001,6.1,68,4.21,3.74,30.06,30.08,7.37,0.45,13.57,,,2,0.477121255,42.25,0,0.17,0,,0,0.03,0,0.000174,0.000944,0.01,9,82,0.05942029,0.26,40,926,10522.72727,0.76,4,,,18,1.94,62,6.7,0,0.06,2.25,5.93,5.93,6.02,6.02,1,82.5,82.5,81.5,82,82.5,82.5,82,12.9,13.3,18.9,23.5,32.8,45.8,28.05,28.52,27.85,27.64,27.44,27.08,-1.48,-9.5,-0.26,-2.63,-0.51,2.27,0.11,-27.99,-1.15,-1.71,-0.54,-12.86,-2.54,-2.54,-2.11,-2.54,-0.87,-0.31,-0.25,-0.54,-1.03,-0.7,-0.95,0.17,0.52,-0.07,-0.13,0.33,0,0,0,0,0,0,10.58823529,58.79,21.17647059,3.529411765,29.41176471,0,40.36,0,36.47058824,10.58823529,0,10.58823529,3.529411765,87.05882353,58.79,40.36
