HUC_SIZE,StationCode,RT_RO_Other,DATE,MONTH,YEAR,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,Chl_a_DHEC,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_AREA,BIBI,AMBI,MAMBI,benth_SENCP_ABUND,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,HUC_AREA_HA,IMPERV_PRCT,OPEN_WATER_prct,DEVELOPED_OPEN_SPACE_prct,DEVELOPED_LOW_INTENSITY_prct,DEVELOPED_MEDIUM_INTENSITY_prct,DEVELOPED_HIGH_INTENSITY_prct,BARREN_LAND_prct,DECIDUOUS_FOREST_prct,EVERGREEN_FOREST_prct,MIXED_FOREST_prct,SHRUB_SCRUB_prct,HERBACEUOUS_prct,HAY_PASTURE_prct,CULTIVATED_CROPS_prct,WOODY_WETLANDS_prct,EMERGENT_HERBACEUOUS_WETLANDS_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,COMMERCIAL_POND_prct,GOLF_POND_prct,MIXED_POND_prct,RESIDENTIAL_POND_prct,ALL_PONDS_prct,COMMERCIAL_POND_density,GOLF_POND_density,MIXED_POND_density,RESIDENTIAL_POND_density,ALL_PONDS_density,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINE_prct,WELL_DRAIN_prct,POP_2010,personsPERha
8,RO99311,OpenWater,7/13/99,7,1999,33.13,-79.27,Charleston,3,6.06,4.46,30.53,27.51,7.64,8.52,0.03,0.89,,,0,0,12.11,0,0.55,0,,0,0.01,0,0.003091667,0.004734413,6,16,0.005797101,16,70,795.4545455,3,,,6,6,8.57,7,10,1.24,2.16,3.37,3.37,3.37,3.37,3.37,1,76.5,78.5,79.5,81,81.5,81.5,81.5,8.9,14.7,16.6,16.8,17.4,30.5,26.73,26.34,25.06,24.47,23.68,21.92,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,186943,0.34,5.71,3.481228669,0.443686007,0.068259386,0.011376564,0.113765643,2.116040956,33.7883959,0.227531286,3.765642776,1.080773606,1.592718999,4.516496018,48.7258248,6.39,4.004550626,0.07963595,3.924914676,6.22298066,89.70420933,6.39,5.71,,,,,,,,,,,11.49,3,6.75,0.23,11.66,14.43,52.4,85.47,14.49,13170.47,0.07
8,RO99312,OpenWater,7/8/99,7,1999,32.63,-80.06,Charleston,6,5.57,4.61,30.07,30.38,7.67,7.35,1.37,25.76,,,0,0,80.79,27.9,1.14,0.11,,0.002516269,0.04,0.000623102,0.00635,0.01,16,57,0.020652174,47,195,2215.909091,4,,,18,18,9.23,8,4.1,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,9,11.9,12.3,12.3,17.5,20.8,26.6,26.48,25.58,25.27,24.49,22.76,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,100338,1.9,22.41,6.348733234,2.846497765,0.670640835,0.223546945,0.938897168,1.594634873,35.06706408,0.596125186,3.532041729,2.60804769,5.156482861,0.536512668,39.71684054,10.49,10.08941878,0.894187779,9.195230999,6.631892697,83.1147541,10.49,22.41,0.06,0.01,0.23,0.22,0.54,0.09,0.03,0.25,0.52,0.91,13.24,9.8,7.23,0.002313293,33.64,10.4,25.66,76.93231329,23.04,62103.41,0.61
8,RO99313,OpenWater,8/3/99,8,1999,32.54,-80.75,Beaufort,2,5.73,,22.79,32.77,7.5,12.09,0.74,18.99,,,17,1.255272505,43.91,47.04,1.43,0.05,,0.001266811,0.01,0.001181238,0.007983333,0.007675323,8,43,0.01557971,10,38,431.8181818,2,1.5,0.4,0,0,0,5,13.16,0,0,0,0,0,0,0,15,87,90.5,90,90,90,89.5,89.5,0,0,10.7,34.7,40.6,50,30.85,30.7,28.9,27.67,27.17,25.85,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,250451,1.64,14.61,6.825712392,2.279655401,0.662690524,0.132538105,0.185553347,1.842279655,29.55599735,2.200132538,4.705102717,4.837640822,1.630218688,11.82239894,33.22730285,9.94,9.900596421,0.795228628,9.105367793,13.63817097,76.36845593,9.94,14.61,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RO99315,OpenWater,7/27/99,7,1999,32.21,-80.9,Beaufort,3,4.65,,23.74,32.87,7.37,18.23,0.03,1.53,,,11,1.079181246,10.68,0,1.53,0.06,,0.001449024,0.0044,0,0.008522222,0.001998825,16,476,0.172463768,29,551,6261.363636,4,,,53,49,8.89,46,8.35,0,0,0,0,0,0,0,8,88,87,87.5,87.5,88,88,87.5,0.2,6.2,39.6,48.1,49.8,57.5,29.6,28.63,27.95,27.07,26.73,24.92,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,108174,1.75,22.49,8.047712517,2.44602144,0.754944889,0.090593387,0.362373547,0.588857013,40.55563944,1.857164427,3.382153103,5.284614223,0.256681262,2.295032463,33.92722331,11.28,11.33927223,0.845538276,10.49373396,2.914087272,85.59565152,11.28,22.49,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
8,RO99316,OpenWater,8/17/99,8,1999,33.33,-79.27,Georgetown,3.5,7.2,3.65,17.13,30.69,7.42,11.18,5.53,95.42,,,17,1.255272505,227.45,27.6,0,0,,0,0.11,0.00617521,0,0.04,9,45,0.016304348,4,150,1704.545455,1.5,3.63,0.24,0,0,0,137,91.33,0,0.93,0.93,0.93,0.93,0.93,1.33,1,82.5,82.5,83,83,82.5,82.5,83,2.6,2.6,3.1,20.5,25.9,28.6,28.53,28.21,28.98,28.16,27.14,25.83,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,148280,0.93,15.81,5.476465307,1.102988329,0.320636142,0.128254457,0.410414262,2.039245864,35.12889573,0.064127228,4.078491728,2.577914583,1.013210209,6.387071951,41.18250609,6.22,7.028344235,0.448890599,6.579453636,7.810696422,85.07118122,6.22,15.81,,,,,,,,,,,15.56,1.22,0.94,0.36,9.73,25.92,46.24,83.19,16.78,28522.02,0.19
8,RO99317,OpenWater,7/8/99,7,1999,32.63,-79.99,Charleston,5.3,6.94,5.1,32.08,28.79,7.81,10.35,0.09,5.53,,,2,0.477121255,30.86,14.3,0,0,,0,0.01,0.000319477,0,0.004779392,9,36,0.013043478,29,226,2568.181818,4,,,41,41,18.14,7,3.1,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,7.3,9.2,9.8,9.8,15.9,18.6,26.43,26.34,25.46,25.12,24.36,22.66,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,100338,1.9,22.41,6.348733234,2.846497765,0.670640835,0.223546945,0.938897168,1.594634873,35.06706408,0.596125186,3.532041729,2.60804769,5.156482861,0.536512668,39.71684054,10.49,10.08941878,0.894187779,9.195230999,6.631892697,83.1147541,10.49,22.41,0.06,0.01,0.23,0.22,0.54,0.09,0.03,0.25,0.52,0.91,13.24,9.8,7.23,0.002313293,33.64,10.4,25.66,76.93231329,23.04,62103.41,0.61
8,RO99318,OpenWater,8/4/99,8,1999,32.44,-80.51,Beaufort,4,7.01,4.85,28.27,31.62,7.61,8.39,0.08,4.55,,,4,0.698970004,19.86,0,0,0,,0,0.01,4.14E-05,0,0.006060001,15,38,0.013768116,59,333,3784.090909,4.5,1.87,0.7,56,56,16.82,27,8.11,0,0,0,0,0,0,0,16,85,86,88,89,89.5,89.5,89,0,0,9.4,31.1,34.6,41.8,31.23,30.93,29.28,28.13,27.5,26.2,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,486431,0.75,5.73,4.470750488,1.126307321,0.172393978,0.045971727,0.034478796,2.907711757,29.19204689,0.712561775,5.516607287,2.321572233,2.953683485,14.57303758,35.88093323,7.26,5.815423515,0.218365705,5.597057809,17.56119986,76.53143317,7.26,5.73,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RO99319,OpenWater,8/4/99,8,1999,32.46,-80.54,Beaufort,5,6.74,,26.74,31.8,7.51,9.34,0.64,16.06,,,2,0.477121255,48.24,0,0,0,,0,0.03,0.000158957,0,0.01,3,4,0.001449275,46,273,3102.272727,4,,,16,16,5.86,72,26.37,0,0,0,0,0,0,0,16,85,86,88,89,89.5,89.5,89,0,0,9.8,31.6,35.1,42,31.13,30.84,29.22,28.08,27.46,26.17,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,486431,0.75,5.73,4.470750488,1.126307321,0.172393978,0.045971727,0.034478796,2.907711757,29.19204689,0.712561775,5.516607287,2.321572233,2.953683485,14.57303758,35.88093323,7.26,5.815423515,0.218365705,5.597057809,17.56119986,76.53143317,7.26,5.73,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RO99320,OpenWater,7/27/99,7,1999,32.19,-80.8,Beaufort,10,6.96,4.38,29.74,31.34,7.79,6.94,0.3,11.15,,,2,0.477121255,42,0,0,0,,0,0.03,0,0,0.01,13,74,0.026811594,67,745,8465.909091,4.5,,,65,60,8.05,241,32.35,0,0,0,0,0,0,0,8,88,87,87.5,87.5,88,88,87.5,0.2,7.8,41.5,49.8,51.6,59.5,29.68,28.73,28.01,27.11,26.78,24.99,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,108174,1.75,22.49,8.047712517,2.44602144,0.754944889,0.090593387,0.362373547,0.588857013,40.55563944,1.857164427,3.382153103,5.284614223,0.256681262,2.295032463,33.92722331,11.28,11.33927223,0.845538276,10.49373396,2.914087272,85.59565152,11.28,22.49,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
8,RO99321,OpenWater,8/17/99,8,1999,33.28,-79.27,Georgetown,2,7.69,4.27,19.35,30.63,7.53,9.16,2.81,63.85,,,17,1.255272505,129.55,0,0,0,,0,0.07,0.000984551,0,0.02,12,34,0.012318841,9,35,397.7272727,2.5,3.65,0.33,2,2,5.71,14,40,0,0.93,0.93,0.93,0.93,0.93,1.33,1,83,84.5,83.5,84,84.5,85,85,2.3,2.3,2.8,19.5,23.6,25.4,28.38,28.09,28.88,28.07,27.06,25.75,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,148280,0.93,15.81,5.476465307,1.102988329,0.320636142,0.128254457,0.410414262,2.039245864,35.12889573,0.064127228,4.078491728,2.577914583,1.013210209,6.387071951,41.18250609,6.22,7.028344235,0.448890599,6.579453636,7.810696422,85.07118122,6.22,15.81,,,,,,,,,,,15.56,1.22,0.94,0.36,9.73,25.92,46.24,83.19,16.78,28522.02,0.19
8,RO99322,OpenWater,7/7/99,7,1999,32.79,-79.9,Charleston,2.8,7.54,6.52,22.98,28.02,7.83,6.44,0.95,23,,,80,1.908485019,79.98,1051.11,11.07,0.06,,0.001349241,0.04,0.03,0.06,0.04,13,35,0.012681159,20,151,1715.909091,3,3.31,0.36,6,6,3.97,0,0,0,0.04,0.04,0.04,0.04,0.04,0.18,1,81.5,81,81.5,81.5,81,80.5,80.5,5.6,5.9,6.1,6.1,11.4,15.7,25.88,25.73,24.97,24.58,23.8,22.18,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,327119,4.81,14.14,9.165628892,6.264009963,2.129514321,0.884184309,0.535491905,1.195516812,33.56164384,0.410958904,3.00124533,1.469489415,2.503113325,1.942714819,36.83686177,5.56,18.44333748,3.01369863,15.42963885,4.98132005,76.47571606,5.56,14.14,0.05,0.009571974,0.04,0.24,0.35,0.16,0.02,0.09,0.62,0.89,5.88,6.35,14.41,0.88,10.52,17.64,44.28,87.73,12.23,532852.59,1.62
8,RO99323,OpenWater,7/28/99,7,1999,32.6,-80.22,Charleston,2,7.26,4.91,30.11,31.14,7.66,10.08,0.34,10.89,,,30,1.491361694,40.17,7.61,0,0,,0,0.03,0.000431104,0,0.01,,,,51,232,2636.363636,4,,,12,10,4.31,11,4.74,0,0,0,0.46,0.46,0.46,0.56,3,89,87.5,87,86,86,86,86,1.2,6.1,21.7,27.2,27.6,35.8,30.1,29.16,28.02,27.01,26.63,24.89,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,243099,0.56,12.4,4.527382327,0.769526741,0.102603565,0.025650891,0.243683468,2.603565474,31.61472361,0.731050404,4.116968065,1.705784276,4.476080544,10.88880339,38.10439913,9.63,5.425163524,0.128254457,5.296909068,15.6085674,78.87649096,9.63,12.4,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RO99324,OpenWater,7/20/99,7,1999,32.39,-80.84,Jasper,5,5.09,3.81,26.4,30.35,7.38,8.13,0.91,30.04,,,,,237.09,23.61,0.23,0,,0,0.09,0.000527326,0.001316667,0.03,14,84,0.030434783,46,654,7431.818182,3.5,1.09,0.58,5,4,0.61,1,0.15,0,0.01,0.01,0.02,0.02,0.48,0.6,1,83.5,83.5,82.5,81.5,81.5,81,80.5,10.5,10.5,38.1,43.4,44,53.8,26.83,27.36,26.63,26.28,25.92,24.22,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,250451,1.64,14.61,6.825712392,2.279655401,0.662690524,0.132538105,0.185553347,1.842279655,29.55599735,2.200132538,4.705102717,4.837640822,1.630218688,11.82239894,33.22730285,9.94,9.900596421,0.795228628,9.105367793,13.63817097,76.36845593,9.94,14.61,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RO99325,OpenWater,7/20/99,7,1999,32.31,-80.8,Beaufort,6,6.77,5.31,29.24,29.38,7.58,5.29,0.12,8.39,,,,,31.19,0,0,0,,0,0.02,0.000225487,0,0.006833331,5,35,0.012681159,52,453,5147.727273,4.5,2.97,0.64,123,113,24.94,108,23.84,0,0.01,0.01,0.02,0.02,0.48,0.6,1,83.5,83.5,82.5,81.5,81.5,81,80.5,11.3,11.3,41,46.3,46.8,55.8,26.95,27.48,26.73,26.39,26.03,24.31,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,250451,1.64,14.61,6.825712392,2.279655401,0.662690524,0.132538105,0.185553347,1.842279655,29.55599735,2.200132538,4.705102717,4.837640822,1.630218688,11.82239894,33.22730285,9.94,9.900596421,0.795228628,9.105367793,13.63817097,76.36845593,9.94,14.61,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RO99326,OpenWater,9/1/99,9,1999,33.27,-79.21,Georgetown,2,7.75,5.57,28.96,25.2,7.84,6.47,1.03,34.8,,,8,0.954242509,86.69,0,0,0,,0,0.04,0.002049473,0,0.01,11,114,0.041304348,18,74,840.9090909,2.5,3.08,0.4,1,1,1.35,34,45.95,0,0,2.33,3.05,3.08,3.47,3.47,2,71,73,75,76,77,78,78,11.9,11.9,14.3,14.7,31.7,39.1,25.43,26.07,27.12,27.99,27.63,26.49,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,2.09,2.09,6.28,2.09,2.04,1.63,1.14,0.94,0.93,0.53,1.52,0.18,0.05,0.36,-1.15,148280,0.93,15.81,5.476465307,1.102988329,0.320636142,0.128254457,0.410414262,2.039245864,35.12889573,0.064127228,4.078491728,2.577914583,1.013210209,6.387071951,41.18250609,6.22,7.028344235,0.448890599,6.579453636,7.810696422,85.07118122,6.22,15.81,,,,,,,,,,,15.56,1.22,0.94,0.36,9.73,25.92,46.24,83.19,16.78,28522.02,0.19
8,RO99327,OpenWater,7/8/99,7,1999,32.71,-79.98,Charleston,2,6.09,5.58,25.69,29.25,7.65,15.57,0.3,6.57,,,4,0.698970004,31.76,12.34,0,0,,0,0.02,0.000275496,0,0.00769397,9,27,0.009782609,31,72,818.1818182,4,2.71,0.51,11,11,15.28,24,33.33,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,7.2,8.8,9.2,9.2,14.5,18.1,26.28,26.23,25.28,24.93,24.18,22.51,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,100338,1.9,22.41,6.348733234,2.846497765,0.670640835,0.223546945,0.938897168,1.594634873,35.06706408,0.596125186,3.532041729,2.60804769,5.156482861,0.536512668,39.71684054,10.49,10.08941878,0.894187779,9.195230999,6.631892697,83.1147541,10.49,22.41,0.06,0.01,0.23,0.22,0.54,0.09,0.03,0.25,0.52,0.91,13.24,9.8,7.23,0.002313293,33.64,10.4,25.66,76.93231329,23.04,62103.41,0.61
8,RO99328,OpenWater,8/17/99,8,1999,32.51,-80.36,Charleston,7,7.18,4.57,32.91,30.66,7.84,11.36,0.9,22.8,,,0,0,56.18,0,0,0,,0,0.03,0.000575996,0,0.01,18,99,0.035869565,44,158,1795.454545,4.5,,,23,23,14.56,12,7.59,0,0.05,0.05,0.05,0.05,0.05,0.05,1,87.5,87,86,87,87.5,88,88,1.1,1.1,1.8,13.4,35.6,37.9,30,29.82,30.36,29.4,28.3,27.26,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,243099,0.56,12.4,4.527382327,0.769526741,0.102603565,0.025650891,0.243683468,2.603565474,31.61472361,0.731050404,4.116968065,1.705784276,4.476080544,10.88880339,38.10439913,9.63,5.425163524,0.128254457,5.296909068,15.6085674,78.87649096,9.63,12.4,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RO99329,OpenWater,7/21/99,7,1999,32.42,-80.67,Beaufort,5.5,6.09,4.51,29.78,30.9,7.51,5.84,0.14,4.97,,,2,0.477121255,35.11,0,0,0,,0,0.02,0,0,0.00839463,5,39,0.014130435,68,981,11147.72727,5,,,462,460,46.89,28,2.85,0,0,0.01,0.01,0.02,0.02,0.48,2,85,84.5,84,83,82,82,82,12,12,37.3,42.5,46.8,56.4,27.2,27.63,26.93,26.42,26.05,24.29,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,250451,1.64,14.61,6.825712392,2.279655401,0.662690524,0.132538105,0.185553347,1.842279655,29.55599735,2.200132538,4.705102717,4.837640822,1.630218688,11.82239894,33.22730285,9.94,9.900596421,0.795228628,9.105367793,13.63817097,76.36845593,9.94,14.61,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RO99330,OpenWater,7/27/99,7,1999,32.18,-80.74,Beaufort,4,5.35,3.72,27.15,31.79,7.44,16.67,0.24,11.37,,,11,1.079181246,38.56,0,0,0,,0,0.02,0,0,0.007804778,23,79,0.028623188,33,641,7284.090909,4,3.28,0.4,272,272,42.43,246,38.38,0,0,0,0,0,0,0,8,88,87,87.5,87.5,88,88,87.5,0.2,9.3,41,49.2,50.9,58.6,29.68,28.71,28.04,27.18,26.86,25.05,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,108174,1.75,22.49,8.047712517,2.44602144,0.754944889,0.090593387,0.362373547,0.588857013,40.55563944,1.857164427,3.382153103,5.284614223,0.256681262,2.295032463,33.92722331,11.28,11.33927223,0.845538276,10.49373396,2.914087272,85.59565152,11.28,22.49,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
8,RT99001,TidalCreek,7/13/99,7,1999,33.02,-79.46,Charleston,4,4.11,3.91,33.76,27.5,7.55,7.79,3.71,89.49,,,13,1.146128036,208.69,40.2,2.25,0,,0,0.1,0.001595374,0.01,0.03,9,36,0.026086957,9,47,534.0909091,2.5,2.52,0.37,3,3,6.38,8,17.02,1.24,2.16,3.37,3.37,3.37,3.37,3.37,1,76.5,78.5,79.5,81,81.5,81.5,81.5,11,18.5,21.5,21.7,21.7,32.4,26.53,26.11,24.96,24.35,23.58,21.88,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,107940,2.49,55.29,6.718241042,4.2752443,0.895765472,0.122149837,2.56514658,0.285016287,33.95765472,0.081433225,1.628664495,0.651465798,2.605863192,0.122149837,45.7247557,20.15,12.01140065,1.017915309,10.99348534,5.293159609,82.32899023,20.15,55.29,,,,,,,,,,,27.66,5.28,0.87,0,59.05,0,7.11,67.03,32.94,23653.19,0.21
8,RT99002,TidalCreek,8/31/99,8,1999,33.34,-79.17,Georgetown,1.5,4.49,5.36,35.68,25.37,7.89,5.68,0.05,4.64,,,2,0.477121255,25.94,0,1.01,0.02,,0.000544469,0.01,0,0.005627778,0.006158987,,,,29,126,1431.818182,3.5,3.09,0.47,15,15,11.9,12,9.52,0,2.33,3.05,3.08,3.47,3.47,4.24,1,74,77,78,79,79,79.5,80,10.6,10.6,13.2,13.7,31.9,40,25.95,26.57,27.39,28.11,27.7,26.51,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,175251,6.69,44.21,13.07454616,9.09617613,3.437620703,0.753186559,1.467748165,0.038624952,28.83352646,0.444186945,6.276554654,2.858246427,0.154499807,4.847431441,28.58246427,4.01,26.36152955,4.190807261,22.17072229,6.469679413,67.03360371,4.01,44.21,,,,,,,,,,,34.07,5.64,0.85,0.55,37.99,18.03,2.85,60.27,39.71,,
